dialogue_id,turn_idx,perspective,accept_eligible_match,accept_eligible_mismatch,accept_eligible,lambda_match,lambda_mismatch,accept_pred_match,accept_pred_mismatch,accept_gold,lambda_changed,accept_pred_changed
431,3,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
431,5,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
431,7,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
431,9,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
431,11,mturk_agent_1,True,True,True,1.0,2.0,True,True,True,True,False
435,0,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
435,2,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
435,4,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
435,6,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
435,8,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
435,10,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
449,1,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
449,3,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
449,5,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
449,7,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
449,9,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
449,11,mturk_agent_1,True,True,True,1.0,2.0,True,True,True,True,False
450,0,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
450,2,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
450,4,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
450,6,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
450,8,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
450,10,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
450,12,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
450,14,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
450,16,mturk_agent_1,True,True,True,2.0,1.0,True,True,True,True,False
451,0,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
451,2,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
451,4,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
451,6,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
451,8,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
451,10,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
451,12,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
451,14,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
451,17,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
467,0,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
467,2,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
467,4,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
467,6,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
467,8,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
467,10,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
467,12,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
467,14,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
467,16,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
467,18,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
467,20,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
467,22,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
467,24,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
467,27,mturk_agent_1,True,True,True,1.0,2.0,True,True,False,True,False
467,28,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
467,31,mturk_agent_1,True,True,True,1.0,2.0,True,True,False,True,False
467,32,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
467,35,mturk_agent_1,True,True,True,1.0,2.0,True,True,False,True,False
477,0,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
477,2,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
477,4,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
477,6,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
477,8,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
477,10,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
477,12,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
477,14,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
477,16,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
477,18,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
477,20,mturk_agent_1,True,True,True,1.0,2.0,True,True,True,True,False
482,1,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
482,3,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
482,5,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
482,7,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
482,9,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
482,11,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
485,1,mturk_agent_1,False,False,False,1.0,1.0,,,,False,False
485,3,mturk_agent_1,False,False,False,1.0,1.0,,,,False,False
485,5,mturk_agent_1,False,False,False,1.0,1.0,,,,False,False
485,7,mturk_agent_1,False,False,False,1.0,1.0,,,,False,False
485,9,mturk_agent_1,False,False,False,1.0,1.0,,,,False,False
485,11,mturk_agent_1,True,True,True,1.0,1.0,True,True,True,False,False
49,1,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
49,3,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
49,5,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
49,7,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
49,9,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
49,11,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
49,13,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
49,15,mturk_agent_1,True,True,True,1.0,2.0,True,True,True,True,False
490,0,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
490,2,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
490,4,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
490,6,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
490,8,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
490,10,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
490,12,mturk_agent_1,True,True,True,1.0,2.0,True,True,True,True,False
495,0,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
495,2,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
495,4,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
495,6,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
495,8,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
495,10,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
495,12,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
495,14,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
495,16,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
495,18,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
495,20,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
495,22,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
5,0,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
5,2,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
5,4,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
5,6,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
5,8,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
5,10,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
5,12,mturk_agent_1,True,True,True,2.0,1.0,True,True,True,True,False
502,0,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
502,2,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
502,4,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
502,6,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
502,8,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
502,10,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
502,12,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
509,0,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
509,2,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
509,4,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
509,6,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
509,8,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
509,10,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
509,12,mturk_agent_1,True,True,True,2.0,1.0,True,True,True,True,False
515,1,mturk_agent_1,False,False,False,1.0,1.0,,,,False,False
515,3,mturk_agent_1,False,False,False,1.0,1.0,,,,False,False
515,5,mturk_agent_1,False,False,False,1.0,1.0,,,,False,False
515,7,mturk_agent_1,False,False,False,1.0,1.0,,,,False,False
515,9,mturk_agent_1,False,False,False,1.0,1.0,,,,False,False
515,11,mturk_agent_1,False,False,False,1.0,1.0,,,,False,False
515,13,mturk_agent_1,True,True,True,1.0,1.0,True,True,True,False,False
516,1,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
516,3,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
516,5,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
516,7,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
516,9,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
516,11,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
522,1,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
522,3,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
522,5,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
522,7,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
522,9,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
522,11,mturk_agent_1,True,True,True,2.0,1.0,True,True,True,True,False
53,1,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
53,3,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
53,5,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
53,7,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
53,9,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
53,11,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
533,1,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
533,3,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
533,5,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
533,7,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
533,9,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
533,11,mturk_agent_1,True,True,True,2.0,1.0,True,True,True,True,False
539,1,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
539,3,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
539,5,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
539,7,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
539,9,mturk_agent_1,True,True,True,1.0,2.0,True,True,True,True,False
548,1,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
548,3,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
548,5,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
548,7,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
548,9,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
548,11,mturk_agent_1,True,True,True,1.0,2.0,True,True,False,True,False
548,12,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
548,15,mturk_agent_1,True,True,True,1.0,2.0,True,True,True,True,False
559,0,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
559,2,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
559,4,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
559,6,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
559,8,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
559,10,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
56,0,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
56,2,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
56,4,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
56,6,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
56,8,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
56,10,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
568,1,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
568,3,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
568,5,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
568,7,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
568,9,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
568,11,mturk_agent_1,True,True,True,2.0,1.0,True,True,True,True,False
575,1,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
575,3,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
575,5,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
575,7,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
575,9,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
575,11,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
579,0,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
579,2,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
579,4,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
579,6,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
579,8,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
579,10,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
579,12,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
579,14,mturk_agent_1,True,True,True,2.0,1.0,True,True,True,True,False
587,1,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
587,3,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
587,5,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
587,7,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
587,9,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
587,11,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
587,13,mturk_agent_1,True,True,True,2.0,1.0,True,True,True,True,False
588,1,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
588,3,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
588,5,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
588,7,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
588,9,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
588,11,mturk_agent_1,True,True,True,2.0,1.0,True,False,True,True,True
596,1,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
596,3,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
596,5,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
596,7,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
596,9,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
596,11,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
606,1,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
606,3,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
606,5,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
606,7,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
606,9,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
606,11,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
61,0,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
61,2,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
61,4,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
61,6,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
61,8,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
61,10,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
61,12,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
61,14,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
61,17,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
61,20,mturk_agent_1,True,True,True,2.0,1.0,True,False,False,True,True
61,21,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
61,23,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
611,1,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
611,3,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
611,5,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
611,7,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
611,9,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
611,11,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
611,13,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
614,1,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
614,3,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
614,5,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
614,7,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
614,9,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
614,11,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
617,1,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
617,3,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
617,5,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
617,7,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
617,9,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
617,11,mturk_agent_1,True,True,True,1.0,2.0,True,True,True,True,False
619,1,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
619,3,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
619,5,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
619,7,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
619,9,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
619,11,mturk_agent_1,True,True,True,2.0,1.0,True,True,True,True,False
624,0,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
624,2,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
624,4,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
624,6,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
624,8,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
624,10,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
624,12,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
627,0,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
627,2,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
627,4,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
627,6,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
627,8,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
627,10,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
627,12,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
627,14,mturk_agent_1,True,True,True,2.0,1.0,True,True,True,True,False
631,0,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
631,2,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
631,4,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
631,6,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
631,8,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
631,10,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
631,12,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
635,1,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
635,3,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
635,5,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
635,7,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
635,9,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
641,0,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
641,2,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
641,4,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
641,6,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
641,8,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
641,10,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
641,12,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
648,1,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
648,3,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
648,5,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
648,7,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
648,9,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
648,11,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
648,14,mturk_agent_1,True,True,True,1.0,2.0,True,True,False,True,False
648,15,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
648,18,mturk_agent_1,True,True,True,1.0,2.0,True,True,False,True,False
648,19,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
648,21,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
648,23,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
672,1,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
672,3,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
672,5,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
672,7,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
672,9,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
672,11,mturk_agent_1,True,True,True,1.0,2.0,True,True,True,True,False
673,0,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
673,2,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
673,4,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
673,6,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
673,8,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
673,10,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
673,13,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
673,15,mturk_agent_1,True,True,True,1.0,2.0,True,True,True,True,False
691,0,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
691,2,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
691,4,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
691,6,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
691,8,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
691,10,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
691,12,mturk_agent_1,True,True,True,2.0,1.0,True,True,True,True,False
693,1,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
693,3,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
693,5,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
693,7,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
693,9,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
693,11,mturk_agent_1,True,True,True,2.0,1.0,True,True,True,True,False
695,0,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
695,2,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
695,4,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
695,6,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
695,8,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
695,10,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
709,0,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
709,2,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
709,4,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
709,6,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
709,8,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
709,10,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
709,12,mturk_agent_1,True,True,True,1.0,2.0,False,True,True,True,True
716,0,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
716,2,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
716,4,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
716,6,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
716,8,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
716,10,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
720,0,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
720,2,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
720,4,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
720,6,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
720,8,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
720,10,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
720,12,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
720,14,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
720,16,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
723,0,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
723,2,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
723,4,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
723,6,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
723,8,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
723,10,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
723,12,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
723,14,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
723,16,mturk_agent_1,True,True,True,2.0,1.0,True,False,True,True,True
725,0,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
725,2,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
725,4,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
725,6,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
725,8,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
725,10,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
751,1,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
751,3,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
751,5,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
751,7,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
751,9,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
751,11,mturk_agent_1,True,True,True,2.0,1.0,True,True,True,True,False
759,0,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
759,2,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
759,4,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
759,6,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
759,8,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
759,10,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
759,12,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
76,1,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
76,3,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
76,5,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
76,7,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
76,9,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
76,11,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
76,13,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
76,15,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
76,18,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
76,20,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
76,22,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
769,0,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
769,2,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
769,4,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
